transaction_id,customer_id,customer_age,customer_gender,customer_city,product_category,product_subcategory,product_price,quantity,total_amount,discount_applied,payment_method,purchase_date,purchase_hour,purchase_day_of_week,purchase_month,shipping_cost,delivery_days,customer_satisfaction,return_flag,seasonal_multiplier,is_repeat_customer
TXN000947,CUST000148,18,F,Ciudad de México,Libros,Académicos,450.15,4,1800.6,0.0,PayPal,2024-03-11,8,Monday,3,0,4,4.3,No,1.1,Sí
TXN000948,CUST000167,42,M,Puebla,Hogar,Cocina,1688.98,3,5066.94,0.0,Tarjeta,2024-04-26,17,Friday,4,0,11,4.5,No,1.0,No
TXN000949,CUST000539,31,M,Cancún,Electrónicos,Smartphones,2432.74,4,9730.96,0.0,Efectivo,2024-12-30,3,Monday,12,0,2,4.9,No,1.6,Sí
TXN000950,CUST000135,27,M,Ciudad de México,Electrónicos,Audífonos,2737.72,1,1771.3,35.3,PayPal,2024-09-02,8,Monday,9,0,4,4.7,No,1.1,Sí
TXN000951,CUST000612,20,F,Veracruz,Ropa,Camisetas,537.84,1,412.52,23.3,Tarjeta,2024-06-29,5,Saturday,6,85,6,4.2,No,0.8,Sí
TXN000952,CUST000711,47,F,Tijuana,Electrónicos,Laptops,3524.69,1,3524.69,0.0,Transferencia,2024-12-18,9,Wednesday,12,0,3,5.0,No,1.6,Sí
TXN000953,CUST000081,43,M,Cuernavaca,Deportes,Fitness,718.92,4,2539.23,11.7,Efectivo,2024-12-19,23,Thursday,12,0,15,3.8,No,0.8,Sí
TXN000954,CUST000442,23,F,Guadalajara,Deportes,Fitness,1442.41,3,3349.28,22.6,Efectivo,2024-04-10,20,Wednesday,4,0,5,4.1,No,1.2,Sí
TXN000955,CUST000481,35,F,Puebla,Electrónicos,Smartphones,2901.97,3,7948.5,8.7,PayPal,2024-05-09,9,Thursday,5,0,7,3.4,Sí,1.0,Sí
TXN000956,CUST000099,28,M,Puebla,Deportes,Fútbol,496.53,1,496.53,0.0,Tarjeta,2024-11-08,7,Friday,11,73,4,4.7,No,0.9,Sí
TXN000957,CUST000765,35,M,Querétaro,Deportes,Basketball,857.14,2,1714.28,0.0,Tarjeta,2024-10-23,10,Wednesday,10,0,11,4.7,No,0.9,Sí
TXN000958,CUST000628,37,F,Torreón,Hogar,Decoración,947.15,1,947.15,0.0,Efectivo,2024-09-15,7,Sunday,9,71,11,2.6,Sí,1.0,Sí
TXN000959,CUST000197,48,M,San Luis Potosí,Hogar,Muebles,324.58,4,1217.82,6.2,Tarjeta,2024-03-28,8,Thursday,3,0,14,3.5,Sí,1.2,No
TXN000960,CUST000220,40,F,Veracruz,Hogar,Jardinería,714.42,5,3572.1,0.0,Transferencia,2024-12-28,9,Saturday,12,0,12,2.6,Sí,1.0,No
TXN000961,CUST000690,44,M,Puebla,Electrónicos,Tablets,2336.83,3,7010.49,0.0,Transferencia,2024-04-02,17,Tuesday,4,0,6,3.7,No,0.9,No
TXN000962,CUST000116,21,F,Mérida,Electrónicos,Smartwatches,1046.21,3,2385.36,24.0,PayPal,2024-03-04,12,Monday,3,0,8,5.0,No,0.9,Sí
TXN000963,CUST000296,38,F,Cancún,Libros,Ficción,568.32,7,3457.09,13.1,Efectivo,2024-01-27,19,Saturday,1,0,10,3.5,No,0.9,Sí
TXN000964,CUST000320,41,M,Saltillo,Belleza,Cuidado personal,587.71,3,1763.13,0.0,PayPal,2024-04-25,23,Thursday,4,0,9,3.5,Sí,1.0,Sí
TXN000965,CUST000072,39,M,Villahermosa,Electrónicos,Audífonos,4957.28,2,6979.85,29.6,Efectivo,2024-12-13,9,Friday,12,0,7,4.5,No,1.6,Sí
TXN000966,CUST000108,26,F,Aguascalientes,Hogar,Decoración,1715.53,1,1327.82,22.6,Tarjeta,2024-08-12,12,Monday,8,0,9,4.7,No,1.1,Sí
TXN000967,CUST000605,30,F,Puebla,Electrónicos,Smartphones,2734.13,5,13670.65,0.0,Tarjeta,2024-03-27,21,Wednesday,3,0,3,5.0,No,0.9,No
TXN000968,CUST000610,33,M,Aguascalientes,Ropa,Zapatos,877.86,4,2173.58,38.1,Tarjeta,2024-03-09,11,Saturday,3,0,14,4.5,No,1.2,No
TXN000969,CUST000608,20,M,Querétaro,Ropa,Vestidos,336.65,3,752.41,25.5,PayPal,2024-11-25,17,Monday,11,147,9,5.0,No,1.0,No
TXN000970,CUST000524,37,M,Querétaro,Belleza,Fragancias,901.76,5,3435.71,23.8,Tarjeta,2024-03-16,8,Saturday,3,0,7,4.6,No,1.1,Sí
TXN000971,CUST000237,18,M,Tijuana,Deportes,Fitness,1219.47,5,6097.35,0.0,PayPal,2024-01-19,18,Friday,1,0,3,4.5,No,1.3,No
TXN000972,CUST000392,35,F,Oaxaca,Hogar,Limpieza,567.58,3,1534.17,9.9,Transferencia,2024-12-13,13,Friday,12,0,12,2.7,No,1.0,Sí
TXN000973,CUST000779,19,F,Monterrey,Ropa,Accesorios,1348.16,2,2696.32,0.0,PayPal,2024-12-04,19,Wednesday,12,0,4,4.5,No,1.1,Sí
TXN000974,CUST000678,35,M,Villahermosa,Deportes,Natación,793.95,6,4763.7,0.0,PayPal,2024-09-08,11,Sunday,9,0,11,3.1,No,0.9,Sí
TXN000975,CUST000783,18,F,Guadalajara,Ropa,Camisetas,905.98,7,3912.93,38.3,Tarjeta,2024-08-08,13,Thursday,8,0,3,5.0,No,0.8,Sí
TXN000976,CUST000454,46,F,Saltillo,Libros,Ficción,323.03,1,227.09,29.7,Transferencia,2024-01-19,12,Friday,1,108,14,3.2,Sí,0.9,No
TXN000977,CUST000442,21,F,Tijuana,Deportes,Running,1091.62,3,3274.86,0.0,PayPal,2024-06-08,16,Saturday,6,0,4,4.5,No,1.0,Sí
TXN000978,CUST000503,18,M,Cancún,Electrónicos,Tablets,5961.48,3,17884.44,0.0,Tarjeta,2024-12-16,7,Monday,12,0,8,5.0,No,1.6,Sí
TXN000979,CUST000058,48,F,Aguascalientes,Libros,Infantiles,594.03,2,1188.06,0.0,Tarjeta,2024-05-14,14,Tuesday,5,0,8,4.0,No,1.0,Sí
TXN000980,CUST000292,33,F,Mérida,Hogar,Decoración,325.8,5,1629.0,0.0,Tarjeta,2024-02-01,14,Thursday,2,0,5,3.4,No,0.9,No
TXN000981,CUST000358,23,M,Chihuahua,Electrónicos,Audífonos,460.97,2,921.94,0.0,Transferencia,2024-01-14,20,Sunday,1,124,4,3.7,No,0.8,No
TXN000982,CUST000422,27,Other,Mexicali,Hogar,Cocina,480.23,4,1920.92,0.0,Transferencia,2024-01-29,12,Monday,1,0,7,3.4,No,1.1,No
TXN000983,CUST000705,40,F,Monterrey,Belleza,Skincare,606.73,6,3068.84,15.7,Efectivo,2024-06-05,13,Wednesday,6,0,1,3.9,No,1.0,Sí
TXN000984,CUST000039,24,M,Saltillo,Ropa,Accesorios,1061.68,2,2123.36,0.0,Transferencia,2024-12-02,21,Monday,12,0,9,5.0,No,1.1,Sí
TXN000985,CUST000713,29,M,Villahermosa,Electrónicos,Tablets,1765.22,3,5295.66,0.0,Tarjeta,2024-11-02,11,Saturday,11,0,4,4.8,No,1.4,Sí
TXN000986,CUST000501,18,F,Puebla,Libros,No ficción,458.74,4,1603.76,12.6,Transferencia,2024-12-19,15,Thursday,12,0,11,3.3,No,0.9,No
TXN000987,CUST000684,46,M,Mérida,Electrónicos,Audífonos,3077.09,3,9231.27,0.0,Tarjeta,2024-03-26,14,Tuesday,3,0,3,4.3,No,0.9,No
TXN000988,CUST000078,37,F,Cancún,Deportes,Basketball,357.44,2,604.07,15.5,PayPal,2024-04-19,5,Friday,4,108,12,2.6,No,1.2,Sí
TXN000989,CUST000232,25,F,Oaxaca,Electrónicos,Smartwatches,2392.74,3,4744.8,33.9,Transferencia,2024-02-17,6,Saturday,2,0,4,4.8,No,0.7,Sí
TXN000990,CUST000581,34,F,Veracruz,Ropa,Zapatos,664.84,3,1258.54,36.9,Tarjeta,2024-08-31,12,Saturday,8,0,15,3.4,Sí,0.8,Sí
TXN000991,CUST000310,40,F,Veracruz,Hogar,Muebles,153.27,3,459.81,0.0,Transferencia,2024-06-02,21,Sunday,6,123,9,4.6,No,0.9,Sí
TXN000992,CUST000528,20,M,Saltillo,Electrónicos,Laptops,1246.95,4,4987.8,0.0,Tarjeta,2024-12-09,12,Monday,12,0,7,5.0,No,1.6,Sí
TXN000993,CUST000192,38,Other,Chihuahua,Deportes,Fútbol,1252.52,2,2505.04,0.0,Tarjeta,2024-09-12,16,Thursday,9,0,14,3.5,No,0.9,Sí
TXN000994,CUST000275,25,M,Cancún,Belleza,Fragancias,364.92,3,1094.76,0.0,PayPal,2024-11-10,7,Sunday,11,0,14,2.8,No,1.1,Sí
TXN000995,CUST000535,41,M,Juárez,Hogar,Jardinería,1374.87,1,1097.15,20.2,Tarjeta,2024-07-05,18,Friday,7,0,5,3.3,No,0.9,No
TXN000996,CUST000784,49,F,San Luis Potosí,Electrónicos,Tablets,1258.94,2,1848.12,26.6,Tarjeta,2024-08-10,10,Saturday,8,0,8,5.0,No,1.0,Sí
TXN000997,CUST000650,23,M,Juárez,Electrónicos,Laptops,3420.77,5,15632.92,8.6,Transferencia,2024-08-03,15,Saturday,8,0,6,5.0,No,1.0,Sí
TXN000998,CUST000245,28,M,Puebla,Electrónicos,Audífonos,2888.28,2,5776.56,0.0,Tarjeta,2024-03-22,13,Friday,3,0,6,4.7,No,0.9,Sí
TXN000999,CUST000433,35,M,Guadalajara,Hogar,Cocina,2070.07,1,2070.07,0.0,PayPal,2024-04-13,16,Saturday,4,0,1,5.0,No,1.0,Sí
TXN001000,CUST000285,45,M,Cancún,Electrónicos,Smartphones,795.05,3,2385.15,0.0,PayPal,2024-03-31,11,Sunday,3,0,5,4.3,No,0.9,Sí
